,sub_num,vid_str,wed_num,onset_TR,state,len_TRs,offset_TR,schema,wed_id
83,4,vid1b,2,224,1b,6,230,N,6.0
2243,37,vid1b,2,224,1b,6,230,,
1379,25,vid1b,2,224,1b,6,230,N,28.0
2675,43,vid1b,2,224,1b,6,230,N,19.0
1595,28,vid1b,2,224,1b,6,230,N,17.0
1307,24,vid1b,2,224,1b,6,230,N,17.0
1451,26,vid1b,2,224,1b,6,230,N,20.0
227,6,vid1b,2,224,1b,6,230,N,20.0
731,13,vid1b,2,224,1b,6,230,N,34.0
1955,33,vid1b,2,224,1b,6,230,N,28.0
11,3,vid1b,2,224,1b,6,230,N,6.0
1235,23,vid1b,2,224,1b,6,230,N,6.0
2171,36,vid1b,2,224,1b,6,230,N,1.0
2531,41,vid1b,2,224,1b,6,230,N,22.0
2459,40,vid1b,2,224,1b,6,230,N,28.0
2387,39,vid1b,2,224,1b,6,230,,
515,10,vid1b,2,224,1b,6,230,N,19.0
371,8,vid1b,2,224,1b,6,230,N,6.0
443,9,vid1b,2,224,1b,6,230,N,1.0
803,14,vid1b,2,225,1b,6,231,N,19.0
2027,34,vid1b,2,225,1b,6,231,N,1.0
299,7,vid1b,2,225,1b,6,231,N,22.0
2757,44,vid2,2,229,2b,11,240,N,17.0
1029,18,vid2,2,229,2b,11,240,N,19.0
1749,30,vid2,2,229,2b,11,240,N,17.0
453,9,vid2,2,230,2b,11,241,N,1.0
957,17,vid2,2,230,2a,11,241,N,29.0
165,5,vid2,2,230,2b,11,241,N,28.0
1533,27,vid2,2,230,2a,11,241,N,34.0
2469,40,vid2,2,230,2b,11,241,N,28.0
2541,41,vid2,2,230,2b,11,241,N,22.0
93,4,vid2,2,230,2a,11,241,N,6.0
1821,31,vid2,2,230,2a,11,241,N,29.0
2397,39,vid2,2,230,2b,11,241,,
381,8,vid2,2,230,2a,11,241,N,6.0
1317,24,vid2,2,230,2a,11,241,N,17.0
1245,23,vid2,2,230,2a,11,241,N,6.0
525,10,vid2,2,230,2a,11,241,N,19.0
885,15,vid2,2,230,2b,11,241,N,2.0
2109,35,vid2,2,230,2b,11,241,N,29.0
21,3,vid2,2,230,2a,11,241,N,6.0
2325,38,vid2,2,230,2b,11,241,N,1.0
1461,26,vid2,2,230,2a,11,241,N,20.0
597,11,vid2,2,230,2a,11,241,N,28.0
237,6,vid2,2,230,2b,11,241,N,20.0
1677,29,vid2,2,230,2b,11,241,N,19.0
1173,22,vid2,2,230,2b,11,241,N,22.0
669,12,vid2,2,230,2a,11,241,N,6.0
741,13,vid2,2,230,2b,11,241,N,34.0
1893,32,vid2,2,230,2a,11,241,N,17.0
1965,33,vid2,2,230,2a,11,241,N,28.0
1389,25,vid2,2,230,2b,11,241,N,28.0
1605,28,vid2,2,230,2b,11,241,N,17.0
2685,43,vid2,2,230,2a,11,241,N,19.0
2253,37,vid2,2,230,2b,11,241,,
2613,42,vid2,2,230,2b,11,241,N,2.0
1101,19,vid2,2,230,2b,11,241,N,17.0
2181,36,vid2,2,230,2b,11,241,N,1.0
2037,34,vid2,2,231,2b,11,242,N,1.0
309,7,vid2,2,231,2a,11,242,N,22.0
813,14,vid2,2,231,2a,11,242,N,19.0
2407,39,vid3,2,241,3b,15,256,,
607,11,vid3,2,241,3a,15,256,N,28.0
391,8,vid3,2,241,3a,15,256,N,6.0
1615,28,vid3,2,241,3b,15,256,N,17.0
1687,29,vid3,2,241,3b,15,256,N,19.0
679,12,vid3,2,241,3a,15,256,N,6.0
1399,25,vid3,2,241,3b,15,256,N,28.0
247,6,vid3,2,241,3b,15,256,N,20.0
1327,24,vid3,2,241,3a,15,256,N,17.0
2191,36,vid3,2,241,3b,15,256,N,1.0
2767,44,vid3,2,241,3b,15,256,N,17.0
31,3,vid3,2,241,3a,15,256,N,6.0
2623,42,vid3,2,241,3b,15,256,N,2.0
1903,32,vid3,2,241,3a,15,256,N,17.0
2551,41,vid3,2,241,3b,15,256,N,22.0
1183,22,vid3,2,241,3b,15,256,N,22.0
2335,38,vid3,2,241,3b,15,256,N,1.0
895,15,vid3,2,241,3b,15,256,N,2.0
103,4,vid3,2,241,3a,15,256,N,6.0
1831,31,vid3,2,241,3a,15,256,N,29.0
1543,27,vid3,2,241,3a,15,256,N,34.0
463,9,vid3,2,241,3b,15,256,N,1.0
1039,18,vid3,2,241,3b,15,256,N,19.0
1759,30,vid3,2,241,3b,15,256,N,17.0
2695,43,vid3,2,241,3a,15,256,N,19.0
1111,19,vid3,2,241,3b,15,256,N,17.0
967,17,vid3,2,242,3a,15,257,N,29.0
1975,33,vid3,2,242,3a,15,257,N,28.0
535,10,vid3,2,242,3a,15,257,N,19.0
319,7,vid3,2,242,3a,15,257,N,22.0
2263,37,vid3,2,242,3b,15,257,,
751,13,vid3,2,242,3b,15,257,N,34.0
2047,34,vid3,2,242,3b,15,257,N,1.0
175,5,vid3,2,242,3b,15,257,N,28.0
1255,23,vid3,2,242,3a,15,257,N,6.0
1471,26,vid3,2,242,3a,15,257,N,20.0
823,14,vid3,2,242,3a,15,257,N,19.0
2479,40,vid3,2,242,3b,15,257,N,28.0
2119,35,vid3,2,242,3b,15,257,N,29.0
1553,27,vid4,2,256,4a,16,272,N,34.0
2777,44,vid4,2,256,4b,16,272,N,17.0
2417,39,vid4,2,256,4b,16,272,,
1337,24,vid4,2,256,4a,16,272,N,17.0
1697,29,vid4,2,256,4b,16,272,N,19.0
1121,19,vid4,2,256,4b,16,272,N,17.0
905,15,vid4,2,256,4b,16,272,N,2.0
1049,18,vid4,2,256,4b,16,272,N,19.0
1913,32,vid4,2,256,4a,16,272,N,17.0
1409,25,vid4,2,256,4b,16,272,N,28.0
2705,43,vid4,2,256,4a,16,272,N,19.0
1769,30,vid4,2,256,4b,16,272,N,17.0
689,12,vid4,2,257,4a,16,273,N,6.0
833,14,vid4,2,257,4a,16,273,N,19.0
1625,28,vid4,2,257,4b,16,273,N,17.0
185,5,vid4,2,257,4b,16,273,N,28.0
2489,40,vid4,2,257,4b,16,273,N,28.0
113,4,vid4,2,257,4a,16,273,N,6.0
41,3,vid4,2,257,4a,16,273,N,6.0
2201,36,vid4,2,257,4b,16,273,N,1.0
1841,31,vid4,2,257,4a,16,273,N,29.0
1985,33,vid4,2,257,4a,16,273,N,28.0
1265,23,vid4,2,257,4a,16,273,N,6.0
977,17,vid4,2,257,4a,16,273,N,29.0
761,13,vid4,2,257,4b,16,273,N,34.0
2633,42,vid4,2,257,4b,16,273,N,2.0
1193,22,vid4,2,257,4b,16,273,N,22.0
401,8,vid4,2,257,4a,16,273,N,6.0
2561,41,vid4,2,257,4b,16,273,N,22.0
473,9,vid4,2,257,4b,16,273,N,1.0
2129,35,vid4,2,257,4b,16,273,N,29.0
617,11,vid4,2,257,4a,16,273,N,28.0
2273,37,vid4,2,257,4b,16,273,,
1481,26,vid4,2,257,4a,16,273,N,20.0
545,10,vid4,2,257,4a,16,273,N,19.0
257,6,vid4,2,257,4b,16,273,N,20.0
2345,38,vid4,2,257,4b,16,273,N,1.0
329,7,vid4,2,257,4a,16,273,N,22.0
2057,34,vid4,2,258,4b,16,274,N,1.0
2427,39,vid5,2,272,5,7,279,,
2715,43,vid5,2,272,5,7,279,N,19.0
1707,29,vid5,2,272,5,7,279,N,19.0
915,15,vid5,2,272,5,7,279,N,2.0
1347,24,vid5,2,272,5,7,279,N,17.0
1131,19,vid5,2,272,5,7,279,N,17.0
1923,32,vid5,2,272,5,7,279,N,17.0
1779,30,vid5,2,272,5,7,279,N,17.0
1419,25,vid5,2,272,5,7,279,N,28.0
2787,44,vid5,2,272,5,7,279,N,17.0
1563,27,vid5,2,272,5,7,279,N,34.0
1059,18,vid5,2,272,5,7,279,N,19.0
699,12,vid5,2,273,5,7,280,N,6.0
1275,23,vid5,2,273,5,7,280,N,6.0
1851,31,vid5,2,273,5,7,280,N,29.0
195,5,vid5,2,273,5,7,280,N,28.0
627,11,vid5,2,273,5,7,280,N,28.0
987,17,vid5,2,273,5,7,280,N,29.0
1995,33,vid5,2,273,5,7,280,N,28.0
771,13,vid5,2,273,5,7,280,N,34.0
411,8,vid5,2,273,5,7,280,N,6.0
555,10,vid5,2,273,5,7,280,N,19.0
2499,40,vid5,2,273,5,7,280,N,28.0
843,14,vid5,2,273,5,7,280,N,19.0
2211,36,vid5,2,273,5,7,280,N,1.0
1203,22,vid5,2,273,5,7,280,N,22.0
2571,41,vid5,2,273,5,7,280,N,22.0
267,6,vid5,2,273,5,7,280,N,20.0
339,7,vid5,2,273,5,7,280,N,22.0
2643,42,vid5,2,273,5,7,280,N,2.0
123,4,vid5,2,273,5,7,280,N,6.0
483,9,vid5,2,273,5,7,280,N,1.0
2139,35,vid5,2,273,5,7,280,N,29.0
2283,37,vid5,2,273,5,7,280,,
1635,28,vid5,2,273,5,7,280,N,17.0
51,3,vid5,2,273,5,7,280,N,6.0
2355,38,vid5,2,273,5,7,280,N,1.0
1491,26,vid5,2,273,5,7,280,N,20.0
2067,34,vid5,2,274,5,7,281,N,1.0
2738,44,vid1a,3,302,1b,17,319,S,28.0
218,6,vid1a,3,302,1b,17,319,S,1.0
2378,39,vid1a,3,302,1b,17,319,,
938,17,vid1a,3,303,1b,17,320,S,20.0
2666,43,vid1a,3,303,1b,17,320,S,20.0
2522,41,vid1a,3,303,1b,17,320,S,34.0
2162,36,vid1a,3,303,1b,17,320,S,6.0
1802,31,vid1a,3,303,1b,17,320,S,38.0
2090,35,vid1a,3,303,1b,17,320,S,2.0
866,15,vid1a,3,303,1b,17,320,S,19.0
1370,25,vid1a,3,303,1b,17,320,S,17.0
74,4,vid1a,3,303,1b,17,320,S,28.0
2,3,vid1a,3,303,1b,17,320,S,17.0
650,12,vid1a,3,303,1b,17,320,S,19.0
1082,19,vid1a,3,303,1b,17,320,S,1.0
434,9,vid1a,3,303,1b,17,320,S,22.0
1586,28,vid1a,3,303,1b,17,320,S,6.0
1874,32,vid1a,3,303,1b,17,320,S,20.0
1658,29,vid1a,3,303,1b,17,320,S,23.0
1298,24,vid1a,3,303,1b,17,320,S,34.0
146,5,vid1a,3,303,1b,17,320,S,29.0
2306,38,vid1a,3,303,1b,17,320,S,22.0
2594,42,vid1a,3,303,1b,17,320,S,34.0
1442,26,vid1a,3,303,1b,17,320,S,29.0
2234,37,vid1a,3,303,1b,17,320,,
1514,27,vid1a,3,303,1b,17,320,S,23.0
1154,22,vid1a,3,303,1b,17,320,S,20.0
1730,30,vid1a,3,303,1b,17,320,S,22.0
1010,18,vid1a,3,303,1b,17,320,S,17.0
578,11,vid1a,3,304,1b,17,321,S,19.0
2450,40,vid1a,3,304,1b,17,321,S,22.0
362,8,vid1a,3,304,1b,17,321,S,34.0
722,13,vid1a,3,304,1b,17,321,S,19.0
1226,23,vid1a,3,304,1b,17,321,S,38.0
794,14,vid1a,3,304,1b,17,321,S,20.0
1946,33,vid1a,3,304,1b,17,321,S,34.0
290,7,vid1a,3,304,1b,17,321,S,19.0
2018,34,vid1a,3,304,1b,17,321,S,20.0
506,10,vid1a,3,304,1b,17,321,S,34.0
1740,30,vid1b,3,319,1b,6,325,S,22.0
1308,24,vid1b,3,319,1b,6,325,S,34.0
228,6,vid1b,3,319,1b,6,325,S,1.0
2388,39,vid1b,3,319,1b,6,325,,
2748,44,vid1b,3,319,1b,6,325,S,28.0
1524,27,vid1b,3,319,1b,6,325,S,23.0
1884,32,vid1b,3,319,1b,6,325,S,20.0
2172,36,vid1b,3,320,1b,6,326,S,6.0
876,15,vid1b,3,320,1b,6,326,S,19.0
2316,38,vid1b,3,320,1b,6,326,S,22.0
2100,35,vid1b,3,320,1b,6,326,S,2.0
588,11,vid1b,3,320,1b,6,326,S,19.0
1596,28,vid1b,3,320,1b,6,326,S,6.0
2532,41,vid1b,3,320,1b,6,326,S,34.0
156,5,vid1b,3,320,1b,6,326,S,29.0
12,3,vid1b,3,320,1b,6,326,S,17.0
1164,22,vid1b,3,320,1b,6,326,S,20.0
444,9,vid1b,3,320,1b,6,326,S,22.0
2676,43,vid1b,3,320,1b,6,326,S,20.0
1020,18,vid1b,3,320,1b,6,326,S,17.0
1812,31,vid1b,3,320,1b,6,326,S,38.0
948,17,vid1b,3,320,1b,6,326,S,20.0
1452,26,vid1b,3,320,1b,6,326,S,29.0
1380,25,vid1b,3,320,1b,6,326,S,17.0
732,13,vid1b,3,320,1b,6,326,S,19.0
1956,33,vid1b,3,320,1b,6,326,S,34.0
1668,29,vid1b,3,320,1b,6,326,S,23.0
2604,42,vid1b,3,320,1b,6,326,S,34.0
2244,37,vid1b,3,320,1b,6,326,,
660,12,vid1b,3,320,1b,6,326,S,19.0
300,7,vid1b,3,320,1b,6,326,S,19.0
1092,19,vid1b,3,320,1b,6,326,S,1.0
84,4,vid1b,3,320,1b,6,326,S,28.0
516,10,vid1b,3,320,1b,6,326,S,34.0
372,8,vid1b,3,320,1b,6,326,S,34.0
1236,23,vid1b,3,320,1b,6,326,S,38.0
2460,40,vid1b,3,321,1b,6,327,S,22.0
804,14,vid1b,3,321,1b,6,327,S,20.0
2028,34,vid1b,3,321,1b,6,327,S,20.0
2398,39,vid2,3,325,2a,11,336,,
1894,32,vid2,3,325,2b,11,336,S,20.0
1750,30,vid2,3,325,2a,11,336,S,22.0
238,6,vid2,3,325,2b,11,336,S,1.0
1534,27,vid2,3,325,2b,11,336,S,23.0
1318,24,vid2,3,325,2a,11,336,S,34.0
2758,44,vid2,3,325,2b,11,336,S,28.0
382,8,vid2,3,326,2a,11,337,S,34.0
94,4,vid2,3,326,2b,11,337,S,28.0
1102,19,vid2,3,326,2a,11,337,S,1.0
2686,43,vid2,3,326,2b,11,337,S,20.0
1246,23,vid2,3,326,2a,11,337,S,38.0
310,7,vid2,3,326,2a,11,337,S,19.0
1822,31,vid2,3,326,2a,11,337,S,38.0
1030,18,vid2,3,326,2a,11,337,S,17.0
886,15,vid2,3,326,2b,11,337,S,19.0
454,9,vid2,3,326,2a,11,337,S,22.0
2326,38,vid2,3,326,2a,11,337,S,22.0
2110,35,vid2,3,326,2b,11,337,S,2.0
1966,33,vid2,3,326,2a,11,337,S,34.0
958,17,vid2,3,326,2a,11,337,S,20.0
1174,22,vid2,3,326,2a,11,337,S,20.0
598,11,vid2,3,326,2a,11,337,S,19.0
166,5,vid2,3,326,2b,11,337,S,29.0
526,10,vid2,3,326,2a,11,337,S,34.0
2542,41,vid2,3,326,2b,11,337,S,34.0
1678,29,vid2,3,326,2b,11,337,S,23.0
1390,25,vid2,3,326,2b,11,337,S,17.0
22,3,vid2,3,326,2b,11,337,S,17.0
2182,36,vid2,3,326,2a,11,337,S,6.0
2254,37,vid2,3,326,2a,11,337,,
2614,42,vid2,3,326,2a,11,337,S,34.0
1462,26,vid2,3,326,2a,11,337,S,29.0
742,13,vid2,3,326,2a,11,337,S,19.0
1606,28,vid2,3,326,2b,11,337,S,6.0
670,12,vid2,3,326,2a,11,337,S,19.0
814,14,vid2,3,327,2b,11,338,S,20.0
2038,34,vid2,3,327,2b,11,338,S,20.0
2470,40,vid2,3,327,2b,11,338,S,22.0
2768,44,vid3,3,336,3a,15,351,S,28.0
2408,39,vid3,3,336,3b,15,351,,
248,6,vid3,3,336,3a,15,351,S,1.0
968,17,vid3,3,337,3b,15,352,S,20.0
2264,37,vid3,3,337,3b,15,352,,
896,15,vid3,3,337,3a,15,352,S,19.0
32,3,vid3,3,337,3a,15,352,S,17.0
1328,24,vid3,3,337,3b,15,352,S,34.0
1472,26,vid3,3,337,3b,15,352,S,29.0
1400,25,vid3,3,337,3a,15,352,S,17.0
680,12,vid3,3,337,3b,15,352,S,19.0
1112,19,vid3,3,337,3b,15,352,S,1.0
1040,18,vid3,3,337,3b,15,352,S,17.0
2696,43,vid3,3,337,3a,15,352,S,20.0
1760,30,vid3,3,337,3b,15,352,S,22.0
104,4,vid3,3,337,3a,15,352,S,28.0
2624,42,vid3,3,337,3b,15,352,S,34.0
1688,29,vid3,3,337,3a,15,352,S,23.0
392,8,vid3,3,337,3b,15,352,S,34.0
464,9,vid3,3,337,3b,15,352,S,22.0
2192,36,vid3,3,337,3b,15,352,S,6.0
1616,28,vid3,3,337,3a,15,352,S,6.0
1904,32,vid3,3,337,3a,15,352,S,20.0
1832,31,vid3,3,337,3b,15,352,S,38.0
2120,35,vid3,3,337,3a,15,352,S,2.0
1544,27,vid3,3,337,3a,15,352,S,23.0
2552,41,vid3,3,337,3a,15,352,S,34.0
1184,22,vid3,3,337,3b,15,352,S,20.0
2336,38,vid3,3,337,3b,15,352,S,22.0
320,7,vid3,3,338,3b,15,353,S,19.0
2048,34,vid3,3,338,3a,15,353,S,20.0
536,10,vid3,3,338,3b,15,353,S,34.0
1976,33,vid3,3,338,3b,15,353,S,34.0
824,14,vid3,3,338,3a,15,353,S,20.0
2480,40,vid3,3,338,3a,15,353,S,22.0
752,13,vid3,3,338,3b,15,353,S,19.0
608,11,vid3,3,338,3b,15,353,S,19.0
176,5,vid3,3,338,3a,15,353,S,29.0
1256,23,vid3,3,338,3b,15,353,S,38.0
2202,36,vid4,3,352,4a,16,368,S,6.0
2778,44,vid4,3,352,4b,16,368,S,28.0
1122,19,vid4,3,352,4a,16,368,S,1.0
2418,39,vid4,3,352,4a,16,368,,
1410,25,vid4,3,352,4b,16,368,S,17.0
1482,26,vid4,3,352,4a,16,368,S,29.0
906,15,vid4,3,352,4b,16,368,S,19.0
1770,30,vid4,3,352,4a,16,368,S,22.0
114,4,vid4,3,352,4b,16,368,S,28.0
1842,31,vid4,3,352,4a,16,368,S,38.0
978,17,vid4,3,352,4a,16,368,S,20.0
1338,24,vid4,3,352,4a,16,368,S,34.0
1050,18,vid4,3,352,4a,16,368,S,17.0
1914,32,vid4,3,352,4b,16,368,S,20.0
1554,27,vid4,3,352,4b,16,368,S,23.0
258,6,vid4,3,352,4b,16,368,S,1.0
2562,41,vid4,3,353,4b,16,369,S,34.0
1194,22,vid4,3,353,4a,16,369,S,20.0
402,8,vid4,3,353,4a,16,369,S,34.0
2634,42,vid4,3,353,4a,16,369,S,34.0
834,14,vid4,3,353,4b,16,369,S,20.0
690,12,vid4,3,353,4a,16,369,S,19.0
2346,38,vid4,3,353,4a,16,369,S,22.0
2058,34,vid4,3,353,4b,16,369,S,20.0
42,3,vid4,3,353,4b,16,369,S,17.0
1986,33,vid4,3,353,4a,16,369,S,34.0
2130,35,vid4,3,353,4b,16,369,S,2.0
762,13,vid4,3,353,4a,16,369,S,19.0
2274,37,vid4,3,353,4a,16,369,,
546,10,vid4,3,353,4a,16,369,S,34.0
186,5,vid4,3,353,4b,16,369,S,29.0
1626,28,vid4,3,353,4b,16,369,S,6.0
2490,40,vid4,3,353,4b,16,369,S,22.0
330,7,vid4,3,353,4a,16,369,S,19.0
1266,23,vid4,3,353,4a,16,369,S,38.0
474,9,vid4,3,353,4a,16,369,S,22.0
2706,43,vid4,3,353,4b,16,369,S,20.0
618,11,vid4,3,353,4a,16,369,S,19.0
1698,29,vid4,3,353,4b,16,369,S,23.0
916,15,vid5,3,368,5,7,375,S,19.0
1492,26,vid5,3,368,5,7,375,S,29.0
2788,44,vid5,3,368,5,7,375,S,28.0
2428,39,vid5,3,368,5,7,375,,
1780,30,vid5,3,368,5,7,375,S,22.0
268,6,vid5,3,368,5,7,375,S,1.0
2212,36,vid5,3,368,5,7,375,S,6.0
1564,27,vid5,3,368,5,7,375,S,23.0
1060,18,vid5,3,368,5,7,375,S,17.0
1420,25,vid5,3,368,5,7,375,S,17.0
1132,19,vid5,3,368,5,7,375,S,1.0
1348,24,vid5,3,368,5,7,375,S,34.0
124,4,vid5,3,368,5,7,375,S,28.0
1924,32,vid5,3,368,5,7,375,S,20.0
988,17,vid5,3,368,5,7,375,S,20.0
1852,31,vid5,3,368,5,7,375,S,38.0
52,3,vid5,3,369,5,7,376,S,17.0
2716,43,vid5,3,369,5,7,376,S,20.0
628,11,vid5,3,369,5,7,376,S,19.0
556,10,vid5,3,369,5,7,376,S,34.0
1204,22,vid5,3,369,5,7,376,S,20.0
484,9,vid5,3,369,5,7,376,S,22.0
412,8,vid5,3,369,5,7,376,S,34.0
2140,35,vid5,3,369,5,7,376,S,2.0
700,12,vid5,3,369,5,7,376,S,19.0
772,13,vid5,3,369,5,7,376,S,19.0
1708,29,vid5,3,369,5,7,376,S,23.0
2644,42,vid5,3,369,5,7,376,S,34.0
2068,34,vid5,3,369,5,7,376,S,20.0
196,5,vid5,3,369,5,7,376,S,29.0
1276,23,vid5,3,369,5,7,376,S,38.0
2356,38,vid5,3,369,5,7,376,S,22.0
1636,28,vid5,3,369,5,7,376,S,6.0
340,7,vid5,3,369,5,7,376,S,19.0
844,14,vid5,3,369,5,7,376,S,20.0
2500,40,vid5,3,369,5,7,376,S,22.0
1996,33,vid5,3,369,5,7,376,S,34.0
2284,37,vid5,3,369,5,7,376,,
2572,41,vid5,3,369,5,7,376,S,34.0
1731,30,vid1a,4,398,1b,17,415,S,28.0
1299,24,vid1a,4,398,1b,17,415,S,2.0
1155,22,vid1a,4,398,1b,17,415,S,2.0
219,6,vid1a,4,398,1b,17,415,S,22.0
939,17,vid1a,4,398,1b,17,415,S,6.0
2739,44,vid1a,4,398,1b,17,415,S,29.0
1875,32,vid1a,4,398,1b,17,415,S,2.0
3,3,vid1a,4,399,1b,17,416,S,38.0
1443,26,vid1a,4,399,1b,17,416,S,19.0
1659,29,vid1a,4,399,1b,17,416,S,6.0
1371,25,vid1a,4,399,1b,17,416,S,2.0
2019,34,vid1a,4,399,1b,17,416,S,22.0
75,4,vid1a,4,399,1b,17,416,S,19.0
435,9,vid1a,4,399,1b,17,416,S,34.0
2091,35,vid1a,4,399,1b,17,416,S,6.0
2163,36,vid1a,4,399,1b,17,416,S,23.0
867,15,vid1a,4,399,1b,17,416,S,17.0
1515,27,vid1a,4,399,1b,17,416,S,20.0
363,8,vid1a,4,399,1b,17,416,S,19.0
2523,41,vid1a,4,399,1b,17,416,S,38.0
2307,38,vid1a,4,399,1b,17,416,S,2.0
2379,39,vid1a,4,399,1b,17,416,,
1083,19,vid1a,4,399,1b,17,416,S,38.0
795,14,vid1a,4,399,1b,17,416,S,1.0
2235,37,vid1a,4,399,1b,17,416,,
507,10,vid1a,4,399,1b,17,416,S,28.0
2667,43,vid1a,4,399,1b,17,416,S,34.0
147,5,vid1a,4,399,1b,17,416,S,19.0
1011,18,vid1a,4,399,1b,17,416,S,34.0
1803,31,vid1a,4,399,1b,17,416,S,1.0
1587,28,vid1a,4,399,1b,17,416,S,2.0
2595,42,vid1a,4,399,1b,17,416,S,17.0
291,7,vid1a,4,400,1b,17,417,S,20.0
651,12,vid1a,4,400,1b,17,417,S,38.0
2451,40,vid1a,4,400,1b,17,417,S,17.0
1947,33,vid1a,4,400,1b,17,417,S,6.0
1227,23,vid1a,4,400,1b,17,417,S,2.0
579,11,vid1a,4,400,1b,17,417,S,29.0
723,13,vid1a,4,400,1b,17,417,S,1.0
1021,18,vid1b,4,415,1b,6,421,S,34.0
2677,43,vid1b,4,415,1b,6,421,S,34.0
1885,32,vid1b,4,415,1b,6,421,S,2.0
1165,22,vid1b,4,415,1b,6,421,S,2.0
1309,24,vid1b,4,415,1b,6,421,S,2.0
1453,26,vid1b,4,415,1b,6,421,S,19.0
949,17,vid1b,4,415,1b,6,421,S,6.0
2749,44,vid1b,4,415,1b,6,421,S,29.0
229,6,vid1b,4,415,1b,6,421,S,22.0
2389,39,vid1b,4,415,1b,6,421,,
1381,25,vid1b,4,415,1b,6,421,S,2.0
1741,30,vid1b,4,415,1b,6,421,S,28.0
805,14,vid1b,4,416,1b,6,422,S,1.0
2173,36,vid1b,4,416,1b,6,422,S,23.0
2101,35,vid1b,4,416,1b,6,422,S,6.0
1597,28,vid1b,4,416,1b,6,422,S,2.0
1957,33,vid1b,4,416,1b,6,422,S,6.0
445,9,vid1b,4,416,1b,6,422,S,34.0
85,4,vid1b,4,416,1b,6,422,S,19.0
1669,29,vid1b,4,416,1b,6,422,S,6.0
373,8,vid1b,4,416,1b,6,422,S,19.0
2533,41,vid1b,4,416,1b,6,422,S,38.0
1237,23,vid1b,4,416,1b,6,422,S,2.0
877,15,vid1b,4,416,1b,6,422,S,17.0
2245,37,vid1b,4,416,1b,6,422,,
2029,34,vid1b,4,416,1b,6,422,S,22.0
2605,42,vid1b,4,416,1b,6,422,S,17.0
2317,38,vid1b,4,416,1b,6,422,S,2.0
517,10,vid1b,4,416,1b,6,422,S,28.0
1813,31,vid1b,4,416,1b,6,422,S,1.0
1525,27,vid1b,4,416,1b,6,422,S,20.0
1093,19,vid1b,4,416,1b,6,422,S,38.0
157,5,vid1b,4,416,1b,6,422,S,19.0
661,12,vid1b,4,416,1b,6,422,S,38.0
13,3,vid1b,4,416,1b,6,422,S,38.0
301,7,vid1b,4,417,1b,6,423,S,20.0
589,11,vid1b,4,417,1b,6,423,S,29.0
733,13,vid1b,4,417,1b,6,423,S,1.0
2461,40,vid1b,4,417,1b,6,423,S,17.0
2759,44,vid2,4,421,2b,11,432,S,29.0
1895,32,vid2,4,421,2b,11,432,S,2.0
1031,18,vid2,4,421,2a,11,432,S,34.0
2687,43,vid2,4,421,2a,11,432,S,34.0
2399,39,vid2,4,421,2b,11,432,,
959,17,vid2,4,421,2b,11,432,S,6.0
239,6,vid2,4,421,2a,11,432,S,22.0
1463,26,vid2,4,421,2b,11,432,S,19.0
1175,22,vid2,4,421,2a,11,432,S,2.0
1391,25,vid2,4,421,2a,11,432,S,2.0
1751,30,vid2,4,421,2b,11,432,S,28.0
1319,24,vid2,4,421,2a,11,432,S,2.0
887,15,vid2,4,422,2a,11,433,S,17.0
1103,19,vid2,4,422,2b,11,433,S,38.0
2543,41,vid2,4,422,2a,11,433,S,38.0
1607,28,vid2,4,422,2a,11,433,S,2.0
383,8,vid2,4,422,2b,11,433,S,19.0
2255,37,vid2,4,422,2b,11,433,,
2111,35,vid2,4,422,2a,11,433,S,6.0
1535,27,vid2,4,422,2a,11,433,S,20.0
815,14,vid2,4,422,2b,11,433,S,1.0
671,12,vid2,4,422,2b,11,433,S,38.0
1823,31,vid2,4,422,2b,11,433,S,1.0
167,5,vid2,4,422,2a,11,433,S,19.0
1967,33,vid2,4,422,2a,11,433,S,6.0
1247,23,vid2,4,422,2b,11,433,S,2.0
23,3,vid2,4,422,2b,11,433,S,38.0
2327,38,vid2,4,422,2a,11,433,S,2.0
95,4,vid2,4,422,2b,11,433,S,19.0
527,10,vid2,4,422,2b,11,433,S,28.0
2183,36,vid2,4,422,2b,11,433,S,23.0
2039,34,vid2,4,422,2a,11,433,S,22.0
455,9,vid2,4,422,2a,11,433,S,34.0
2615,42,vid2,4,422,2a,11,433,S,17.0
1679,29,vid2,4,422,2a,11,433,S,6.0
2471,40,vid2,4,423,2a,11,434,S,17.0
743,13,vid2,4,423,2b,11,434,S,1.0
599,11,vid2,4,423,2a,11,434,S,29.0
311,7,vid2,4,423,2b,11,434,S,20.0
1905,32,vid3,4,432,3a,15,447,S,2.0
249,6,vid3,4,432,3b,15,447,S,22.0
1761,30,vid3,4,432,3a,15,447,S,28.0
969,17,vid3,4,432,3a,15,447,S,6.0
1185,22,vid3,4,432,3b,15,447,S,2.0
2697,43,vid3,4,433,3b,15,448,S,34.0
2121,35,vid3,4,433,3b,15,448,S,6.0
1617,28,vid3,4,433,3b,15,448,S,2.0
1545,27,vid3,4,433,3b,15,448,S,20.0
2409,39,vid3,4,433,3a,15,448,,
1833,31,vid3,4,433,3a,15,448,S,1.0
2553,41,vid3,4,433,3b,15,448,S,38.0
2337,38,vid3,4,433,3b,15,448,S,2.0
825,14,vid3,4,433,3a,15,448,S,1.0
33,3,vid3,4,433,3a,15,448,S,38.0
